Scenario,Seed,Truck,Total Time (seconds),Total Distance (meters),Average Time (seconds),Average Distance (meters)
2,141,Davis_518,0.0,0.0,2747.25,17367.08156554
2,141,SLC_520,2791.0,21149.672692199998,2747.25,17367.08156554
2,141,Utah_County_502,0.0,0.0,2747.25,17367.08156554
2,141,Utah_County_524,992.0,30462.231255999992,2747.25,17367.08156554
2,141,Davis_526,0.0,0.0,2747.25,17367.08156554
2,141,SLC_514,688.0,17157.3990476,2747.25,17367.08156554
2,141,Davis_506,0.0,0.0,2747.25,17367.08156554
2,141,Utah_County_521,0.0,0.0,2747.25,17367.08156554
2,141,SLC_517,660.0,17789.547799600005,2747.25,17367.08156554
2,141,SLC_519,634.0,15472.098199600001,2747.25,17367.08156554
2,141,NEW_Utah_County_533,0.0,0.0,2747.25,17367.08156554
2,141,NEW_Utah_County_532,0.0,0.0,2747.25,17367.08156554
2,141,NEW_SLC_511,0.0,0.0,2747.25,17367.08156554
2,141,NEW_Davis_530,0.0,0.0,2747.25,17367.08156554
2,141,NEW_Davis_531,0.0,0.0,2747.25,17367.08156554
2,141,Davis_529,0.0,0.0,2747.25,17367.08156554
2,141,SLC_510,274.0,6168.8094341999995,2747.25,17367.08156554
2,141,SLC_523,1075.0,28741.508834599997,2747.25,17367.08156554
2,141,Utah_County_513,27678.0,70630.66563980002,2747.25,17367.08156554
2,141,SLC_525,0.0,0.0,2747.25,17367.08156554
2,141,SLC_505,691.0,19196.2236134,2747.25,17367.08156554
2,141,SLC_527,7880.0,46144.654100199994,2747.25,17367.08156554
2,141,NEW_SLC_507,0.0,0.0,2747.25,17367.08156554
2,141,NEW_SLC_508,0.0,0.0,2747.25,17367.08156554
2,141,Utah_County_516,3606.0,33452.4332562,2747.25,17367.08156554
2,141,NEW_SLC_509,0.0,0.0,2747.25,17367.08156554
2,141,Davis_512,0.0,0.0,2747.25,17367.08156554
2,141,SLC_528,7976.0,40976.387437399986,2747.25,17367.08156554
2,141,NEW_SLC_503,0.0,0.0,2747.25,17367.08156554
2,141,NEW_SLC_504,0.0,0.0,2747.25,17367.08156554
3,141,Davis_518,0.0,0.0,1507.5333333333333,8687.46998638
3,141,SLC_520,4741.0,21149.672692199998,1507.5333333333333,8687.46998638
3,141,Utah_County_502,0.0,0.0,1507.5333333333333,8687.46998638
3,141,Utah_County_524,1001.0,30462.231255999992,1507.5333333333333,8687.46998638
3,141,Davis_526,0.0,0.0,1507.5333333333333,8687.46998638
3,141,SLC_514,0.0,0.0,1507.5333333333333,8687.46998638
3,141,Davis_506,0.0,0.0,1507.5333333333333,8687.46998638
3,141,Utah_County_521,0.0,0.0,1507.5333333333333,8687.46998638
3,141,SLC_517,600.0,17789.547799600005,1507.5333333333333,8687.46998638
3,141,SLC_519,565.0,15472.098199600001,1507.5333333333333,8687.46998638
3,141,NEW_Utah_County_533,0.0,0.0,1507.5333333333333,8687.46998638
3,141,NEW_Utah_County_532,275.0,7848.6385262,1507.5333333333333,8687.46998638
3,141,NEW_SLC_511,4683.0,18409.996649800003,1507.5333333333333,8687.46998638
3,141,NEW_Davis_530,0.0,0.0,1507.5333333333333,8687.46998638
3,141,NEW_Davis_531,0.0,0.0,1507.5333333333333,8687.46998638
3,141,Davis_529,0.0,0.0,1507.5333333333333,8687.46998638
3,141,SLC_510,262.0,6168.8094341999995,1507.5333333333333,8687.46998638
3,141,SLC_523,0.0,0.0,1507.5333333333333,8687.46998638
3,141,Utah_County_513,0.0,0.0,1507.5333333333333,8687.46998638
3,141,SLC_525,0.0,0.0,1507.5333333333333,8687.46998638
3,141,SLC_505,571.0,14248.018102200002,1507.5333333333333,8687.46998638
3,141,SLC_527,12106.0,38373.7949762,1507.5333333333333,8687.46998638
3,141,NEW_SLC_507,0.0,0.0,1507.5333333333333,8687.46998638
3,141,NEW_SLC_508,4699.0,26824.736614399993,1507.5333333333333,8687.46998638
3,141,Utah_County_516,3611.0,33452.4332562,1507.5333333333333,8687.46998638
3,141,NEW_SLC_509,527.0,11004.634733199997,1507.5333333333333,8687.46998638
3,141,Davis_512,0.0,0.0,1507.5333333333333,8687.46998638
3,141,SLC_528,11585.0,19419.487351599997,1507.5333333333333,8687.46998638
3,141,NEW_SLC_503,0.0,0.0,1507.5333333333333,8687.46998638
3,141,NEW_SLC_504,0.0,0.0,1507.5333333333333,8687.46998638
2,167,Davis_518,8990.0,38352.56778159999,5257.1,23033.73105355
2,167,SLC_520,445.0,11803.784697,5257.1,23033.73105355
2,167,Utah_County_502,395.0,12450.7876572,5257.1,23033.73105355
2,167,Utah_County_524,615.0,16279.487984200005,5257.1,23033.73105355
2,167,Davis_526,0.0,0.0,5257.1,23033.73105355
2,167,SLC_514,16046.0,45122.2243048,5257.1,23033.73105355
2,167,Davis_506,0.0,0.0,5257.1,23033.73105355
2,167,Utah_County_521,851.0,27351.650623800004,5257.1,23033.73105355
2,167,SLC_517,163.0,5619.895747000001,5257.1,23033.73105355
2,167,SLC_519,7909.0,13578.226887600005,5257.1,23033.73105355
2,167,NEW_Utah_County_533,0.0,0.0,5257.1,23033.73105355
2,167,NEW_Utah_County_532,0.0,0.0,5257.1,23033.73105355
2,167,NEW_SLC_511,0.0,0.0,5257.1,23033.73105355
2,167,NEW_Davis_530,0.0,0.0,5257.1,23033.73105355
2,167,NEW_Davis_531,0.0,0.0,5257.1,23033.73105355
2,167,Davis_529,422.0,13764.153937799998,5257.1,23033.73105355
2,167,SLC_510,9505.0,71814.5122372,5257.1,23033.73105355
2,167,SLC_523,0.0,0.0,5257.1,23033.73105355
2,167,Utah_County_513,133.0,4676.742039999999,5257.1,23033.73105355
2,167,SLC_525,14265.0,22657.865673199994,5257.1,23033.73105355
2,167,SLC_505,27145.0,98963.17680679995,5257.1,23033.73105355
2,167,SLC_527,7628.0,28518.502590799988,5257.1,23033.73105355
2,167,NEW_SLC_507,0.0,0.0,5257.1,23033.73105355
2,167,NEW_SLC_508,0.0,0.0,5257.1,23033.73105355
2,167,Utah_County_516,208.0,5298.8806972,5257.1,23033.73105355
2,167,NEW_SLC_509,0.0,0.0,5257.1,23033.73105355
2,167,Davis_512,0.0,0.0,5257.1,23033.73105355
2,167,SLC_528,10422.0,44422.16140479999,5257.1,23033.73105355
2,167,NEW_SLC_503,0.0,0.0,5257.1,23033.73105355
2,167,NEW_SLC_504,0.0,0.0,5257.1,23033.73105355
3,167,Davis_518,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,SLC_520,453.0,11803.784697,3337.4333333333334,13131.186568186666
3,167,Utah_County_502,393.0,12450.7876572,3337.4333333333334,13131.186568186666
3,167,Utah_County_524,613.0,16279.487984200005,3337.4333333333334,13131.186568186666
3,167,Davis_526,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,SLC_514,14291.0,21114.733920799998,3337.4333333333334,13131.186568186666
3,167,Davis_506,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,Utah_County_521,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,SLC_517,163.0,5619.895747000001,3337.4333333333334,13131.186568186666
3,167,SLC_519,7913.0,13578.226887600005,3337.4333333333334,13131.186568186666
3,167,NEW_Utah_County_533,614.0,18104.302516800006,3337.4333333333334,13131.186568186666
3,167,NEW_Utah_County_532,486.0,14778.279538800001,3337.4333333333334,13131.186568186666
3,167,NEW_SLC_511,777.0,19800.112354999997,3337.4333333333334,13131.186568186666
3,167,NEW_Davis_530,486.0,10477.495416200001,3337.4333333333334,13131.186568186666
3,167,NEW_Davis_531,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,Davis_529,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,SLC_510,331.0,9982.2049378,3337.4333333333334,13131.186568186666
3,167,SLC_523,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,Utah_County_513,133.0,4676.742039999999,3337.4333333333334,13131.186568186666
3,167,SLC_525,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,SLC_505,25611.0,26705.4845204,3337.4333333333334,13131.186568186666
3,167,SLC_527,10023.0,39922.97784699999,3337.4333333333334,13131.186568186666
3,167,NEW_SLC_507,1496.0,44137.42087859998,3337.4333333333334,13131.186568186666
3,167,NEW_SLC_508,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,Utah_County_516,205.0,5298.8806972,3337.4333333333334,13131.186568186666
3,167,NEW_SLC_509,16045.0,34306.976702799984,3337.4333333333334,13131.186568186666
3,167,Davis_512,0.0,0.0,3337.4333333333334,13131.186568186666
3,167,SLC_528,350.0,9963.955022200002,3337.4333333333334,13131.186568186666
3,167,NEW_SLC_503,19740.0,74933.84767899997,3337.4333333333334,13131.186568186666
3,167,NEW_SLC_504,0.0,0.0,3337.4333333333334,13131.186568186666
2,227,Davis_518,0.0,0.0,5772.5,28001.72179071
2,227,SLC_520,435.0,11364.3061298,5772.5,28001.72179071
2,227,Utah_County_502,320.0,10494.4578598,5772.5,28001.72179071
2,227,Utah_County_524,20007.0,62335.451357,5772.5,28001.72179071
2,227,Davis_526,0.0,0.0,5772.5,28001.72179071
2,227,SLC_514,1002.0,30530.692579599996,5772.5,28001.72179071
2,227,Davis_506,0.0,0.0,5772.5,28001.72179071
2,227,Utah_County_521,441.0,13407.669034400002,5772.5,28001.72179071
2,227,SLC_517,13967.0,60350.65233500003,5772.5,28001.72179071
2,227,SLC_519,7576.0,21539.5514006,5772.5,28001.72179071
2,227,NEW_Utah_County_533,0.0,0.0,5772.5,28001.72179071
2,227,NEW_Utah_County_532,0.0,0.0,5772.5,28001.72179071
2,227,NEW_SLC_511,0.0,0.0,5772.5,28001.72179071
2,227,NEW_Davis_530,0.0,0.0,5772.5,28001.72179071
2,227,NEW_Davis_531,0.0,0.0,5772.5,28001.72179071
2,227,Davis_529,1289.0,39022.8578916,5772.5,28001.72179071
2,227,SLC_510,8975.0,68715.85681440002,5772.5,28001.72179071
2,227,SLC_523,5990.0,16348.013681399998,5772.5,28001.72179071
2,227,Utah_County_513,6606.0,31480.01005880001,5772.5,28001.72179071
2,227,SLC_525,12590.0,36028.35895359999,5772.5,28001.72179071
2,227,SLC_505,13854.0,49623.1459498,5772.5,28001.72179071
2,227,SLC_527,14909.0,37937.1971276,5772.5,28001.72179071
2,227,NEW_SLC_507,0.0,0.0,5772.5,28001.72179071
2,227,NEW_SLC_508,0.0,0.0,5772.5,28001.72179071
2,227,Utah_County_516,6019.0,41694.28182460001,5772.5,28001.72179071
2,227,NEW_SLC_509,0.0,0.0,5772.5,28001.72179071
2,227,Davis_512,0.0,0.0,5772.5,28001.72179071
2,227,SLC_528,1470.0,29161.9328162,5772.5,28001.72179071
2,227,NEW_SLC_503,0.0,0.0,5772.5,28001.72179071
2,227,NEW_SLC_504,0.0,0.0,5772.5,28001.72179071
3,227,Davis_518,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,SLC_520,555.0,11364.3061298,2719.0333333333333,12683.650572053331
3,227,Utah_County_502,320.0,10494.4578598,2719.0333333333333,12683.650572053331
3,227,Utah_County_524,752.0,22656.095399199996,2719.0333333333333,12683.650572053331
3,227,Davis_526,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,SLC_514,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,Davis_506,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,Utah_County_521,438.0,13407.669034400002,2719.0333333333333,12683.650572053331
3,227,SLC_517,548.0,16151.738575000001,2719.0333333333333,12683.650572053331
3,227,SLC_519,7576.0,21539.5514006,2719.0333333333333,12683.650572053331
3,227,NEW_Utah_County_533,983.0,30912.379747400002,2719.0333333333333,12683.650572053331
3,227,NEW_Utah_County_532,13738.0,29343.482461599993,2719.0333333333333,12683.650572053331
3,227,NEW_SLC_511,273.0,8624.6300874,2719.0333333333333,12683.650572053331
3,227,NEW_Davis_530,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,NEW_Davis_531,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,Davis_529,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,SLC_510,258.0,8709.7319866,2719.0333333333333,12683.650572053331
3,227,SLC_523,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,Utah_County_513,760.0,24397.047224400005,2719.0333333333333,12683.650572053331
3,227,SLC_525,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,SLC_505,12613.0,31591.971842599996,2719.0333333333333,12683.650572053331
3,227,SLC_527,14303.0,34353.679749599985,2719.0333333333333,12683.650572053331
3,227,NEW_SLC_507,6660.0,24068.613117199995,2719.0333333333333,12683.650572053331
3,227,NEW_SLC_508,5989.0,13895.7013894,2719.0333333333333,12683.650572053331
3,227,Utah_County_516,180.0,6545.5398348,2719.0333333333333,12683.650572053331
3,227,NEW_SLC_509,722.0,19695.360414400002,2719.0333333333333,12683.650572053331
3,227,Davis_512,0.0,0.0,2719.0333333333333,12683.650572053331
3,227,SLC_528,1043.0,18632.713212399998,2719.0333333333333,12683.650572053331
3,227,NEW_SLC_503,13860.0,34124.84769499999,2719.0333333333333,12683.650572053331
3,227,NEW_SLC_504,0.0,0.0,2719.0333333333333,12683.650572053331
2,340,Davis_518,4099.0,42865.07667460002,3524.05,19529.570230949997
2,340,SLC_520,4098.0,30467.5259846,3524.05,19529.570230949997
2,340,Utah_County_502,0.0,0.0,3524.05,19529.570230949997
2,340,Utah_County_524,0.0,0.0,3524.05,19529.570230949997
2,340,Davis_526,0.0,0.0,3524.05,19529.570230949997
2,340,SLC_514,9365.0,39437.214661399994,3524.05,19529.570230949997
2,340,Davis_506,0.0,0.0,3524.05,19529.570230949997
2,340,Utah_County_521,0.0,0.0,3524.05,19529.570230949997
2,340,SLC_517,8822.0,32037.211847,3524.05,19529.570230949997
2,340,SLC_519,12053.0,27802.555504999997,3524.05,19529.570230949997
2,340,NEW_Utah_County_533,0.0,0.0,3524.05,19529.570230949997
2,340,NEW_Utah_County_532,0.0,0.0,3524.05,19529.570230949997
2,340,NEW_SLC_511,0.0,0.0,3524.05,19529.570230949997
2,340,NEW_Davis_530,0.0,0.0,3524.05,19529.570230949997
2,340,NEW_Davis_531,0.0,0.0,3524.05,19529.570230949997
2,340,Davis_529,0.0,0.0,3524.05,19529.570230949997
2,340,SLC_510,1128.0,32564.785685799987,3524.05,19529.570230949997
2,340,SLC_523,10893.0,16624.369546200003,3524.05,19529.570230949997
2,340,Utah_County_513,0.0,0.0,3524.05,19529.570230949997
2,340,SLC_525,1249.0,28282.863027999992,3524.05,19529.570230949997
2,340,SLC_505,1243.0,39299.278130000006,3524.05,19529.570230949997
2,340,SLC_527,15769.0,50931.97389159998,3524.05,19529.570230949997
2,340,NEW_SLC_507,0.0,0.0,3524.05,19529.570230949997
2,340,NEW_SLC_508,0.0,0.0,3524.05,19529.570230949997
2,340,Utah_County_516,1287.0,36589.51971820001,3524.05,19529.570230949997
2,340,NEW_SLC_509,0.0,0.0,3524.05,19529.570230949997
2,340,Davis_512,0.0,0.0,3524.05,19529.570230949997
2,340,SLC_528,475.0,13689.029946599998,3524.05,19529.570230949997
2,340,NEW_SLC_503,0.0,0.0,3524.05,19529.570230949997
2,340,NEW_SLC_504,0.0,0.0,3524.05,19529.570230949997
3,340,Davis_518,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,SLC_520,5931.0,28236.835903999996,1727.2666666666667,9777.227593573332
3,340,Utah_County_502,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,Utah_County_524,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,Davis_526,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,SLC_514,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,Davis_506,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,Utah_County_521,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,SLC_517,548.0,16151.738575000001,1727.2666666666667,9777.227593573332
3,340,SLC_519,12061.0,27802.555504999997,1727.2666666666667,9777.227593573332
3,340,NEW_Utah_County_533,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,NEW_Utah_County_532,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,NEW_SLC_511,7459.0,18967.2628116,1727.2666666666667,9777.227593573332
3,340,NEW_Davis_530,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,NEW_Davis_531,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,Davis_529,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,SLC_510,9361.0,29704.07118200001,1727.2666666666667,9777.227593573332
3,340,SLC_523,10903.0,16624.369546200003,1727.2666666666667,9777.227593573332
3,340,Utah_County_513,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,SLC_525,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,SLC_505,1037.0,23846.475917000007,1727.2666666666667,9777.227593573332
3,340,SLC_527,555.0,18857.296609399993,1727.2666666666667,9777.227593573332
3,340,NEW_SLC_507,641.0,18632.713212399998,1727.2666666666667,9777.227593573332
3,340,NEW_SLC_508,480.0,10925.133337200003,1727.2666666666667,9777.227593573332
3,340,Utah_County_516,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,NEW_SLC_509,1060.0,31393.41147339999,1727.2666666666667,9777.227593573332
3,340,Davis_512,0.0,0.0,1727.2666666666667,9777.227593573332
3,340,SLC_528,463.0,13689.029946599998,1727.2666666666667,9777.227593573332
3,340,NEW_SLC_503,748.0,23800.979875199988,1727.2666666666667,9777.227593573332
3,340,NEW_SLC_504,571.0,14684.9539122,1727.2666666666667,9777.227593573332
2,398,Davis_518,0.0,0.0,3189.25,13867.437355649998
2,398,SLC_520,641.0,11945.567550999996,3189.25,13867.437355649998
2,398,Utah_County_502,14985.0,66524.65993739999,3189.25,13867.437355649998
2,398,Utah_County_524,1035.0,30109.801889399998,3189.25,13867.437355649998
2,398,Davis_526,0.0,0.0,3189.25,13867.437355649998
2,398,SLC_514,0.0,0.0,3189.25,13867.437355649998
2,398,Davis_506,0.0,0.0,3189.25,13867.437355649998
2,398,Utah_County_521,0.0,0.0,3189.25,13867.437355649998
2,398,SLC_517,0.0,0.0,3189.25,13867.437355649998
2,398,SLC_519,0.0,0.0,3189.25,13867.437355649998
2,398,NEW_Utah_County_533,0.0,0.0,3189.25,13867.437355649998
2,398,NEW_Utah_County_532,0.0,0.0,3189.25,13867.437355649998
2,398,NEW_SLC_511,0.0,0.0,3189.25,13867.437355649998
2,398,NEW_Davis_530,0.0,0.0,3189.25,13867.437355649998
2,398,NEW_Davis_531,0.0,0.0,3189.25,13867.437355649998
2,398,Davis_529,0.0,0.0,3189.25,13867.437355649998
2,398,SLC_510,16428.0,48284.078509399995,3189.25,13867.437355649998
2,398,SLC_523,0.0,0.0,3189.25,13867.437355649998
2,398,Utah_County_513,14974.0,43588.088763000014,3189.25,13867.437355649998
2,398,SLC_525,0.0,0.0,3189.25,13867.437355649998
2,398,SLC_505,13742.0,24190.39187500001,3189.25,13867.437355649998
2,398,SLC_527,579.0,13487.218710599998,3189.25,13867.437355649998
2,398,NEW_SLC_507,0.0,0.0,3189.25,13867.437355649998
2,398,NEW_SLC_508,0.0,0.0,3189.25,13867.437355649998
2,398,Utah_County_516,467.0,13999.246325,3189.25,13867.437355649998
2,398,NEW_SLC_509,0.0,0.0,3189.25,13867.437355649998
2,398,Davis_512,0.0,0.0,3189.25,13867.437355649998
2,398,SLC_528,934.0,25219.6935522,3189.25,13867.437355649998
2,398,NEW_SLC_503,0.0,0.0,3189.25,13867.437355649998
2,398,NEW_SLC_504,0.0,0.0,3189.25,13867.437355649998
3,398,Davis_518,0.0,0.0,1907.7333333333333,6557.57447932
3,398,SLC_520,634.0,11945.567550999996,1907.7333333333333,6557.57447932
3,398,Utah_County_502,0.0,0.0,1907.7333333333333,6557.57447932
3,398,Utah_County_524,0.0,0.0,1907.7333333333333,6557.57447932
3,398,Davis_526,0.0,0.0,1907.7333333333333,6557.57447932
3,398,SLC_514,0.0,0.0,1907.7333333333333,6557.57447932
3,398,Davis_506,0.0,0.0,1907.7333333333333,6557.57447932
3,398,Utah_County_521,0.0,0.0,1907.7333333333333,6557.57447932
3,398,SLC_517,0.0,0.0,1907.7333333333333,6557.57447932
3,398,SLC_519,0.0,0.0,1907.7333333333333,6557.57447932
3,398,NEW_Utah_County_533,636.0,18876.608689400007,1907.7333333333333,6557.57447932
3,398,NEW_Utah_County_532,243.0,6724.9007778,1907.7333333333333,6557.57447932
3,398,NEW_SLC_511,180.0,5911.7817428,1907.7333333333333,6557.57447932
3,398,NEW_Davis_530,0.0,0.0,1907.7333333333333,6557.57447932
3,398,NEW_Davis_531,0.0,0.0,1907.7333333333333,6557.57447932
3,398,Davis_529,0.0,0.0,1907.7333333333333,6557.57447932
3,398,SLC_510,10665.0,24756.943928599998,1907.7333333333333,6557.57447932
3,398,SLC_523,0.0,0.0,1907.7333333333333,6557.57447932
3,398,Utah_County_513,14974.0,43588.088763000014,1907.7333333333333,6557.57447932
3,398,SLC_525,0.0,0.0,1907.7333333333333,6557.57447932
3,398,SLC_505,0.0,0.0,1907.7333333333333,6557.57447932
3,398,SLC_527,0.0,0.0,1907.7333333333333,6557.57447932
